order_id,customer_id,product_id,price
b75b4f6e7c5fe3fa05707992a88d9d38,83da8aec5d2e8b2847e6ca45bea5588f,de170bfa7e0f492c75a0f270fc44f629,412.0
2f246ee329fce6932458bc7a10625d2a,45f9053fc8b24a6d5afa05b6d1b330ab,060109450b2f49e4d5c4fdfd3d8ebc34,24.9
ac64f79a33bfa575fc5a17e7926df3d5,51a8d592336a414fea21f12534b0f797,bd9fca6bf4bdcbf4094d7bc11415dfe5,1099.0
0b0f3c7a9bcb6ad1fccab28f9240da6f,7bb3b0d45b4e1a13cd914e4a135e6bd9,d929915b6b69f9c91192c898b6fc21fc,64.99
2728209b1b0553533bce4afc52716b60,8e2e23cac1496c337274b16fb7d57886,b573e2860f2732edf610345956e81bb9,175.0
2728209b1b0553533bce4afc52716b60,8e2e23cac1496c337274b16fb7d57886,b573e2860f2732edf610345956e81bb9,175.0
141ad0192cfa16174e4fd0a1a7e7ba4a,00eb2bf26ade27447b6532561c6a402d,290bd89e961af9ea5a733bc477c50355,94.5
3b881091c6fc2687191b01c705287c13,f31eb05ebdef1ede72cebeba759e7c92,e7cc48a9daff5436f63d3aad9426f28b,170.0
c82430e4a84f03b67cc2a82fecd873f0,a625f7cf467b00ae83700201dce9a6d0,35d6a7880150d5dacc9ad0c9a9cfb233,283.02
98e54ac24cb241c366307ed88ae84902,3d2b9ce5685b7810c56c6b8babb0432e,00d2add85b1f5aba6bb3d5d977314e25,355.79
4b81496f1e0fd587a7394ba1e1b8aebb,ea0b7ca96e72354232c17d72b8bdf66d,5ac3db3f4250d6add6afca7518ea7ed9,7.8
f3d418a0887dbfd5bd41c788c87ac28b,1fabee44ed07815c74f684fe4826c686,389d119b48cf3043d311335e499d9c6b,59.0
d92d62eadcca8fd6509c4d0afad5b2c2,a00009bf8489ae779a18179b4716f195,4ce9ab528124f89e091b17d11aa2e97c,89.9
f8ebe0a43498e8d689afbbfec4b3eaba,b59948a7b140d0a16d1683138820eed9,af0a917aec9cea3b353ece61a8825326,89.9
fc66798245e4d173bcc7eb36eb72a278,43831164a0be75b0bd8fd92cc8c6b232,a067f34727f55a883d84f5b3a5c72255,160.0
7fd4d653725c9338a9c3eae892dbf616,7ac9814735089053e51d2756d3cdedd9,fc8379cce9f27ea602b3c16f7eb121b3,49.9
3d34d8e3ea34d73617a75deea86ced48,b89010d4a6acaa06d4ef89043869838e,99a4788cb24856965c36a24e339b6058,89.9
794f771a39b24c7c47aa9eb198f066ed,661652a4ba9255d6a913c339ee78d5bc,1891f20b2a27a8b700d7a7ff5a7a0039,24.9
27a78fdbe7b915a0596af3a5803a41cb,107d449d8a73c9dfd9673df8ea684348,ed5122a6a757a4fea8f32a6fb95a5135,110.0
27a78fdbe7b915a0596af3a5803a41cb,107d449d8a73c9dfd9673df8ea684348,ed5122a6a757a4fea8f32a6fb95a5135,110.0
53239db74c7835641f106ef90b3d0100,54f60df7bf8415b9714bd26eec037b2c,a01df785213c3ea6d2a918f9095af482,119.9
a69bb719ee2c8b4a25bf1a1a5f3ae686,561812638ef3a092f78f0c4a5f0c58c8,5e1fd83e9a7c4730ccc806c248ca0720,99.9
54912035e047f9834df97cdfef0d2768,a28774056a751c7e8affbaff81fcd933,0e40b1ed4cfd3da1962ec91913e54ba8,13.65
9e5e54c4be8f6625005c76b7f8801ee8,6bfd1870443dc5b9f1297214b35e865b,2ea92fab7565c4fe9f91a5e4e1756258,69.9
83d47a55a238c75386e31ef70f5d8b45,99de3252658ad6466297273b6047f3cf,c32788bc915b1ce4316822a1b7c4ec91,52.0
50c67fc0ce3ee7959b7dfeeabfbe6b78,4d69348be3bb86e3326bc320185c5438,5cc23f2c72b47d7b95f4df9855848a46,159.9
c5e1ff5a434a0e128ac186bd92c1060d,9408366cfabe249cc4e4680dffb79c5c,63e0fba310acec294c78c0ad6e3d0e4a,159.0
88a01a140aa9a9b29927d71752e9b7cd,d420ffd55c04ab7659d5e02b1ea6e298,f4d450a6163f21cf9db8bcdf8c7e50f8,274.0
6a1dff28da32815c94da401e19d2a7f8,29251d6a551cedc7040b152221744460,cb2047bfd317b05f62cf761708397641,30.0
afffe744c625af23449137b8f832e630,b48ad91d707041578581aefae1f7c385,256711bf66dcd14111581476d6cca1aa,59.9
afffe744c625af23449137b8f832e630,b48ad91d707041578581aefae1f7c385,256711bf66dcd14111581476d6cca1aa,59.9
afffe744c625af23449137b8f832e630,b48ad91d707041578581aefae1f7c385,256711bf66dcd14111581476d6cca1aa,59.9
16dda44df2095f93a8e1390b77c2c048,21b4986e79d2c4215a20b1d560b9c51a,376450070f391460f4b67e13166cae60,25.77
31570df15e703d337b7b8a1d1ddcab6b,f94b42a1fbdacb6be65b3f64cd68ce5f,98a8c2fa16d7239c606640f5555768e4,110.0
3faea9ccc65ef88c63119314772b5598,0f2ce860d58a0af36c83ac27a7b127fb,7c1bd920dbdf22470b68bde975dd3ccf,59.99
e849e2829de302019ae8bd9924055171,de4c2b462c44197b26b6e596865da44c,bba0d9c4f470ff541dba7f02d791a4f3,579.9
062d3e3b803bd3e569cf8c165602f8f4,84d818ae645c84264965bc603b1d173f,19c91ef95d509ea33eda93495c4d3481,122.99
89b5845c9341e01e139bfc80ad813feb,294f9b2dd014db206f3af9ecdc0dee53,985c412b0ac92ed9d8a76bbeab6d44eb,68.9
43f312594026fc6c67ccf619afe600d1,5cf1b1745fff59660522b4ff7b475374,2ffdf10e724b958c0f7ea69e97d32f64,224.9
66305a754211cca47c3a2a59addf19ba,a629686911e06a8876b4b570375c1710,1f8fc2e117826028a2f1ad01a8638d62,499.9
6b9b73174454a8a1b0a255b448f5e5bb,84d9369e3431d2b768c1e80c9678041d,a92930c327948861c015c919a0bcb4a8,78.0
7249fd69ae42373a6a357567e41ecc57,c2a3ea344de262f71dfb5d9f83a02adf,0521fe3eb04940304b489d0fb49a37dd,89.99
a933a186653455e64fd077551cfcef0b,247d21dc380c7ca4269050fe3fc1a386,c2bd03501cf7f4f3a1201e6069155bc0,51.92
c20a9485bdb520396c83079ef63bc71f,74cbbd9942f97b98f93c63b3e0ec8edc,7c1bd920dbdf22470b68bde975dd3ccf,58.99
f8965d92f9d8e18cd5d1a0e3bc9d15fc,fb31ae52945c45377e1ba9644b7f78e5,ec58535d820b93edc3f1cfde52290334,175.0
3fa91d0a7193cb9564de5db19fdbbd47,597b42a7a20556e77af8e237b6245b6c,069a004edf898d16c9331bafd6ac7f46,60.0
247d5afd3ec08a69d7ae743a6fcae022,f2ef4ea65c9d748b559c450074db04d4,75d6b6963340c6063f7f4cfcccfe6a30,54.99
b7a418412fbab412e2a4da964aa235e4,a005c22f16d0a335ffdedd9173c83c53,5b8a5a9417210b1b84b67b9a7aefb935,74.9
9216e5f315f7427f8bc325d861e071ec,028d9c8cb891f2860106890cbc40834f,b5ac08b2bc73bc36eecc6107b78247d3,189.9
2bfb6645f99e561b82bbdd84c98da7e1,1052b949c000efee96083e5b24bd7a60,ce5b91848b91118daffb3af53b747475,19.9
beeec4fe9275a411277354695e721252,15a581dd2c1425a1a859d6dfe00d69bc,2d3a6bdc41b55fc4a14a6e70621940d7,135.0
ce8502b200546c12a54e51a65f313f34,b494a22912f25bd9fd639019c32607ca,3c2f792f1041177a81913a977431a99e,29.5
409e6afee2a8d16df0be7d30f6278067,b174fb91c364d103fdbe5b9ccd95a991,675921526583e0b3096c3f811d46a7a0,499.9
0f932ea7fd11ef18c60feace8c548366,5bbf0546c8ccf4dcfe02790cd73b6297,06edb72f1e0c64b14c5b79353f7abea3,39.99
d95236c2780d744b3bd884f327590d14,b8e481a0db2593829469c8536e52426b,368c6c730842d78016ad823897a372db,59.9
d95236c2780d744b3bd884f327590d14,b8e481a0db2593829469c8536e52426b,368c6c730842d78016ad823897a372db,59.9
03f2794ace8d10c0af8614f6fac2be3e,748632357c64f888b1f6932d1eee4fd7,70d01ae15a5d5ee38388b90c0470d9b0,89.99
a6534e13be8fdab7ccd171198936be57,1b160c386763e9d5ef99a5afd66d61d9,c9c6fde711572c1ad99ca12728c6af00,29.99
a3d1ef2562cf71542edfed06c1a7b6c8,5f825bf617f8288a4cb4f50c3c179794,dd27fbe859b9453b8147c3aaf47623c7,89.9
27e2a7e5ef6ee74e734f296c3a0e33f8,e78e95c694dc4c2aae6e6975bb58bd48,a00cd7752fb98e0a8382def60ecc0b17,13.99
f8e373563d5e03306b7080b3c467f0ac,8bdba2ea966d946cc1af56abdc0b61d8,cadb69af336c16aba5c5223599821245,13.65
e63244efc2759393ecb3f8a417efb78d,ada8401e3d76b9171fc5322fb47a2d55,e4ca5b20cfe1a020e15e36fe14e880ee,19.9
1c2bcfd34cbb64f130a03aeb7c0d6c75,dc20dd848e86e03be23cc9883378cd65,d285360f29ac7fd97640bf0baef03de0,227.9
cf2012c5bb2a858db95ead15c5f1595b,a9ab6416a9e21ccb7540e9e5d10f02ea,7c1bd920dbdf22470b68bde975dd3ccf,54.99
cb0bbf1c3c3c44727e7374c8ec944154,450a308ac9087c11e52bce959ef00335,c9c6fde711572c1ad99ca12728c6af00,29.99
7d0c53f67b84e94a751d09f03fe58e99,72c990123f7cab26cd90a4e62025dd77,f2d649f157cebee085ed738f23d5d6b7,29.99
7d0c53f67b84e94a751d09f03fe58e99,72c990123f7cab26cd90a4e62025dd77,f2d649f157cebee085ed738f23d5d6b7,29.99
531adaed1a1981c1cf381bbf3a4a3895,732bfc93800b812e36e9df56ba1c376c,2a2d22ae30e026f1893083c8405ca522,134.9
caa157284ffa71411abb3f7b94102de5,b73fa7b0e7d0ff662fdcb964eb2bb4b2,7c1bd920dbdf22470b68bde975dd3ccf,58.99
377627ea55b004e8d55a2af17ba3c0e1,3f0bd16414d5fee5cb1d19769c3c825e,e8ac63e69971f9cf0bd7a7f78b8841ab,199.0
129832042bc2898155b5ebf3b2058585,ea58700bf1ac6fda590a7f01242c2bfc,0152f69b6cf919bcdaf117aa8c43e5a2,17.9
129832042bc2898155b5ebf3b2058585,ea58700bf1ac6fda590a7f01242c2bfc,cce679660c66e6fbd5c8091dfd29e9cd,17.9
28e2f8073d78153ccf2053de91fc4db3,3c9c19f5250586bad6497c1beb04253c,437c05a395e9e47f9762e677a7068ce7,53.5
24012690fe6562f4a154875f2f64ed93,5c964a570a4a20c82fb9798b6c555b19,4fe644d766c7566dbc46fb851363cb3b,129.99
2b781b53b653523cf1337a742b71aed3,313d46bf885960e2f3a62effcfbd789f,4eda54569384f6cbe0511828fc574fb0,104.9
77d9489f6394fff407ce6a4ab64957be,6aab7c3dcfc8d7221cf7096fcdb40f58,44053ed0088d0655ed338810cd2d4d51,138.0
eb94ceabe643cd28e6fb58503790a2e1,b576ef11e3b12196c16e412f8ab8e65c,d2e131d6f19ae0d665fc1a6c420b4f4c,789.99
758e852ab6d20c02ec1b0f75a024d83f,7c89a2053c38cf699f55fb5864282447,188d0b148e6d1c86faffe0d73c3f2dad,45.9
72eee104bc08e3498017c9c02b2ae1dc,ed4acf9c881936dc203b8d884228962f,0606451146029c2f85c958b9cce49735,219.0
e8bcc9b5ec88c2aec681b7d52e5abccd,97f8823fa26f551689520aaa18f7391a,8bd4145633bb6d4e5ae091577f6b8dce,49.9
962168b15dbecc9e3b3bc31b1fb9df93,cbab1990320bef24c4307923c7b0dc13,a910254bb741f98d6d98a8286d66d14f,119.59
9560aa739add27151f49eb54dc654667,8bbb438d93d80fe92752705099cf5716,bce474cc95b6e77657e10939b0b4248c,144.0
0e748699edd544eb244d173a5658b7a8,a17033054d84cb831e8b33dc63682ba1,389d119b48cf3043d311335e499d9c6b,59.9
0e748699edd544eb244d173a5658b7a8,a17033054d84cb831e8b33dc63682ba1,389d119b48cf3043d311335e499d9c6b,59.9
94f5c07efddbe8e3f3880195377736ee,bc6003b439787a2de9ae42da13cd4e00,c3ba4e8d3cb30049213b682e751e9d00,95.0
0ddc19990b82039355525481533ea7eb,989dbaf933f4e0cad8b35f8ce7db9545,1fb5f3130b9f5c67e7dc57e0f5df6e6d,180.0
f477310b29b71da3ef394aaf61669075,f7030ef55d9a5ec617439b05e42a707b,e7db73845e4033124467595ff6c0c237,10.5
0ee52d4b00ab65f19b7e89e5683766bf,9d9fc80cdedb63de913387b502bee19b,c3ba4e8d3cb30049213b682e751e9d00,95.0
4bd80487e45eb96ed277f47d7b9dca63,b791f3a14af336adefada909e64691b1,9ad536de496ccba6e4a9ac7be933ad9d,494.99
cbb8697212a65198772c9406834180f8,c2b7ffaec7595810b1c1f71e75081c39,7f064525eaaa1ce9d22c085f7ff5413a,49.0
a96e4916afbe040afbe005d10eb41523,6a575fe9813b011bf94d8185ec600045,9981d5a8b44135a14dffa76e857d2d83,176.99
9c0ca649b4269a45a953747ae381d37c,9f57e674f66d1758920393d010d9e969,d04857e7b4b708ee8b8b9921163edba3,79.99
d27a4fbd0d3a4cfdf8a109dd88743502,a2e2d94675768728d29f95b2663f6a6f,d37abf50cce5bcd682830a357783622e,97.9
463dc1b7fe6a8f19d740aba99d88ab73,f8f4be39e47db4b1a363cd95dec7a5f2,7c1bd920dbdf22470b68bde975dd3ccf,58.99
92d956a077a254413755349e0efd0ed7,9dc357207f1b0acf9782276bed80f48d,422879e10f46682990de24d770e7f83d,59.9
a5d3eeeb605f6e2ce95e590543148234,05e8586e1ca488defddd47b5be9179c3,43d2e0df7224cb1c252c23cf36d597ad,157.89
6db5e7f2c9cd83bcf07b97044be2c0df,a743d5c3ba8ad2c90f90436852d418d1,b0517edd4454b9c2537f65826f500a2f,22.9
f029d5966aa03c87e17e2482f86202b1,ece9fb6661a1dc0cd93f5f8c9cf13b83,4a3b0111d9c112251e4732b44d1d118b,117.0
58e507b7d867429e6bd5116ea280588d,0f2b84248204870aa5a64e07b578ced7,c4282015d858b8d5c14c1ec6b9000664,39.0
2033a4586b5bec3229ebc1675a8ae092,0efc1f5e8675901683fae0ea8fdf3feb,dd1247b741df1771259ee7beb0e4b8fc,35.0
f8c9df743a18aeeedd550486dbe39689,ff4512b27e3f8d9774f6e01ceb951035,928e52a9ad53a294fdcc91bcf59d1751,130.0
3edc1d26d1bd92c3c56e12bf85979f87,4865bc634919f9ff8358eb16eadba34c,a129c8279ee7fa447a6e8726f619dac7,329.0
ca9012a0bc23f8c1b5be9b7e4af8fa5e,13a570ece49733c3201ddb6d816bdea1,6c81db10f914c4d032b14fa93aa0a818,29.99
f16d36e918e76d6b9afabb3d8189f313,f066a97261ba582454937cdc723591a4,626fcce994b573d0bd54d6447d5badd3,59.0
f16d36e918e76d6b9afabb3d8189f313,f066a97261ba582454937cdc723591a4,626fcce994b573d0bd54d6447d5badd3,59.0
d2dee958cbda7c87cbc097cf2f5f6c1e,1a949476f028910baab6a43ccb9f332a,368c6c730842d78016ad823897a372db,59.9
bb3728fa34a2d05bb2bd04df7dad8418,4603be100f0719884214e35033227fcf,173c08b531cec70292992396ced22e7d,104.0
d51f97f3f8d01fd8500e1a113a7f13b6,40664536db090f451e6d4c8d5782cae6,2e0a8fea09b84a86e1fef3fcdf244668,89.99
40654581b4282e70a554c9eb51fc8a91,d7486ca3a453d8a2258144e41c9aad91,78ae9099d0b8c74be6cb8deb9bd84f8a,39.99
b82b1a7017f4c904921dd5c6c6da8804,5e25cb6b455409373f96b0f1d947fd38,e68e475e0e1fa8744c2aef0f9864d679,214.9
f2d26951c2a2ed673083eb992ae8aa8a,c2e1d65c47178eac5bd515e6653959e8,aca2eb7d00ea1a7b8ebd4e68314663af,69.9
e2efd05161881ff66ece867b9221e6df,369b079c89901eec7a23b1deb9a7aee7,368c6c730842d78016ad823897a372db,49.9
e2efd05161881ff66ece867b9221e6df,369b079c89901eec7a23b1deb9a7aee7,368c6c730842d78016ad823897a372db,49.9
178660fc6914ba83609b807efe89f984,a80ad6e325412a61b61145b3f81bee3c,4fcb3d9a5f4871e8362dfedbdb02b064,143.8
b3111cd50c7a34635433d6a557a6bf64,25700734456e911ea55a83b37c50de2e,524c471f4a5843ed7e79ef886d522948,15.99
b3111cd50c7a34635433d6a557a6bf64,25700734456e911ea55a83b37c50de2e,524c471f4a5843ed7e79ef886d522948,15.99
b3111cd50c7a34635433d6a557a6bf64,25700734456e911ea55a83b37c50de2e,524c471f4a5843ed7e79ef886d522948,15.99
bb3b9252816ff94fc9f21944cfa0b6d1,84353738a84112675537c08797692415,7a10781637204d8d10485c71a6108a2e,199.0
0c5cdf9ab91788bffa3d0f7e8ce4b213,f4b699445bfa4eb7d6247e4f47eae9e0,c6551980937d526509d73caffd222a1b,42.0
de6849867dd230818cd854b69f5b21f7,4016bcd0cf90a7a3344a571cd6a4dccf,98bf9f3941be6afbca9ea37f8eb0c466,179.99
fb2dccfadca8cd6ebddc5d10ae48d1f7,5358667640552c9500b4735e5f3a04a2,f72b26eeffe2345b486cfeb723305bac,498.0
fb2dccfadca8cd6ebddc5d10ae48d1f7,5358667640552c9500b4735e5f3a04a2,f72b26eeffe2345b486cfeb723305bac,498.0
84705956de681a2d1420bd90d7667472,bafd51862cb88bd42d499170c2ac35fd,d9279101bd9bcdf95aa06a8081b24367,349.99
73c182f8914a0064d6c64ad65e4c6942,f51c6d9e24e077d5755ac7abdb209b1e,8d98dedc3c19de17f1a090195e85d6b6,49.9
34c3abee8d77fe0a974fdfa816078235,f98b0694c7517f313358ea9f05f47612,4af7719ff3907f9e7f11a7652dfe5d90,175.0
9b2d3a2e24dbac479d430298eb8905a6,e3ba5dc186f78dc33ea7d927d8005119,f353779abb6114db5f8f79fbad12e375,82.5
0a53864d69001a165085a6488ab75469,218748ee4a5388be76c4b35fe97f92e1,4b96786612ebe7463132fce2c4dca136,129.0
0a53864d69001a165085a6488ab75469,218748ee4a5388be76c4b35fe97f92e1,306599a052830af3cfebe42ee7a79dde,55.0
665f27cd53c438276f8d03532bdaa047,021212b1c2f127ec287d99fa9f6346e6,aca2eb7d00ea1a7b8ebd4e68314663af,69.9
665f27cd53c438276f8d03532bdaa047,021212b1c2f127ec287d99fa9f6346e6,aca2eb7d00ea1a7b8ebd4e68314663af,69.9
2e99433024f415d8bda635a5f0615a25,ffd940dedc35e4f459eddfa41291e824,368c6c730842d78016ad823897a372db,53.9
938ae4cc3e41fb0e80467cbd9b3b0b32,2a429fa14ae0251bcd2b942d4f115820,cef6b1cb351ebdaec947e31ad360f5db,99.9
f425c83fa6d7f497e5f4a1c243401110,6bbd371a1f2217cc0ad1bc185c0e2894,521a361808bedd9fffb32181e501e09b,149.9
fd4bcae925b879102eb780d2bfc495a8,4f75899b8f7b903d7295eb12dcedb330,51d683bed105788944d57dcbba5aa518,399.5
73fc09cb2735860973151bca6dbc4169,4daff91e03d519f97b49371de65d405e,da1ff964ecbb4df51db9322cdf7a4a74,300.0
49e720bd050835a646e0d5e8a89a42ea,dbebe78b9864f488fad78e9edbfb8bda,73326828aa5efe1ba096223de496f596,81.0
756445ff67f2676d72ae774c8cb5b0f0,5ea703be990cea78e9615d9a636ba28e,b573e2860f2732edf610345956e81bb9,175.0
8ec04c0efbc0a4a711cf9a6b2878c105,f6a861bd3c061ae773db24088455097b,e5e0c45564bc74a85e8e51968fdefa8d,50.9
0f881abda9658ce5c28cca333059224a,7d03956727a1a2962e0e669629917bae,3f7e7c162952dff0662dcc6186d82a57,104.0
48f1b7e26f84f55846f1d003e3e6170c,e4c14fd70ffb6e4e39eb6c5ed08d08c2,059344baebbeaa42fa9f2bbe11b1583e,29.99
64cc5eadd86b15a6b38bddbeb61ef944,a1188e9345ab24476119f9fedd151813,e52ba7b3c98465f5b618ed526d399357,18.0
2e2e5704a61134b26dfce687c6e56c8c,df0d4b8e8a3e8db72951d7559f3bda46,d2b0f9cd5e31ed47dbf92b157c0cda96,199.9
f299ec6360351d71a661e17e4322500c,5e4c9ec63bef151d6e87f1a96581b692,21addb589dd9cf0c658177579dd2e99d,119.0
be2c6e8995f1834bb439041b254f9662,330a6da5dc55174ac54298ac57c07be1,9b2a0b97c2471793b067f77f2252defa,89.9
1aeb6136411ab7da012863ac27055dcf,afdbdd6ec103b8d9549f8ec395ed5671,b366c6705b553f2e2825d0a0597aac9f,14.99
0b941db180b52d77ad40655b465e6632,30bc4543eddb2d5677f3ef3245826c2f,715de93e3ca2fa3b11430ae2914d2203,179.0
81b1ecf11d38a0654a13192ce0fc2e5f,810741878a633d09a01e832247d4d31e,a4c1d75f5db22319df894cf3f4609b81,95.0
c6bab3474f095311c68ed0f0285749f6,8c538bb5d1cd0d2ede1b3c5a8ca0abcb,ddd8d70dbc1a5ffe5431c810baf7fec2,100.9
baf34be6cfe3f776452debc5836c7c4f,31ce3b7266c8ced7fd910aa284887fe9,afb2faf85bb85d4a5c466c8b7258f5ab,109.9
9bf093d4cb20c8d9351da44b0faf5d8d,9af7f9690b3c3c46417a9829a7a02068,a02d0123079f4ae96001ba2010d1a2df,250.0
50dfd1d8502e5ef282d85dd49cee6db5,1bb8a6a63536e49d6f1a9fd8fffbe4a7,9e92e1d0e33230b26c551bca363f1c41,79.9
a5b16df50e965748a0f8406dd415f23c,9e0b227113c81f8f7091ab121ac98796,437c05a395e9e47f9762e677a7068ce7,53.79
c1b3a881aed70415ec2c1cd40d217d5d,cf97ee37711c253f86497974524d479b,0b18bdc51d81f585573501ece135a6fd,16.99
4f1a1c6f6fbca0d084e77e3f74b37cf6,086f2e7a1b67f590d6440b35b2e7246e,656e0eca68dcecf6a31b8ececfabe3e8,65.9
61ec926d48941b3edbd4b5d4aaed5356,0a378886758498633ec55eaa83c8ed35,95c2c14503645a9f87cf2401c523482c,18.99
347d4f4caa9013e50f10654675fa35ef,401bfcb03a1c454c6418067ff1622432,555cf217f3f7376ea7ba4af273c56739,118.0
54e21f5480d90336080ff89ec1ba503e,41240c469a32412fe0910763161f878a,fb979d44fd4269b2ea30e300b66c89f3,49.0
6db98cef3c7058f05f604483aadd2f14,fa5ed72712ff7a576ba7596a5ca74b58,368c6c730842d78016ad823897a372db,49.9
1d6d061efdb6cb19fd5b0805b95624f5,74b53dcf048a885b1ecf63efc42acf54,c95ef8ea078a841a370c7ae96a552711,49.9
7c3797b7f047e4358a5b2f9b9cf2e927,2612be9fa1c54d759c1f40d7927d9bfb,e13cf83849f5e6cf2b946de4ca48bf2c,68.5
dbb7c264b7caf9353bda0d1eafc4322c,27804bad8cee21a69133c3f2535c792a,bcdef08f4db7ae67bff7538debd6daf6,799.9
d247ca22fce9ccacbc4adb556e4083f7,0a4ed5474727fc500c7ceced05c84129,754bbcab20b7ec2572eea091259f65a9,159.99
730e2dc2bec23dbf9b0594dc01b26ec3,8105703f93b22552cc54833b05568660,104b9503ee57d0aa2cd3a6448f242636,50.0
8d74231228bdbc2e89fc0125abfc1c87,7fbd8c5e77db87df8cac3b514a39b16b,c8f6689f642d2ac60ff34490bb59fc9a,239.0
c8285f7942cfcfb6542f0d7b54b36359,d99da7c51eda5585210a61d54fd1994c,754bbcab20b7ec2572eea091259f65a9,139.99
bc9a4a9c385277a723b04b122fe58e0c,2b628f30ef83c278e5a911d9d78293ef,97b788c43a70403f7a9646d778ecc9c9,149.0
e3c93a72c954974ce7fb82a5f97d8b89,7b9c3a194ea44dca8cbf2148b8185ed5,bf84efc59aa20236fc3cb0d7a9e7ca44,38.0
773ecfb47260922193611c913a702942,345c52fd455ccfd8077644b600840ad7,7fb04722aba7a2b632bac8f9819796f3,80.0
bcc74496281fa806f6939a8d8f80f232,7d891db7cb060922fcc19a04f6a90a72,f31bea9613b455322a1dd6c1de66227d,6.27
8f858c47e49820f3f6c7a8bf4d68d490,add16938f937555f63ef16e52371d3ff,0152f69b6cf919bcdaf117aa8c43e5a2,17.9
af4d478ab583f7d5a1c2eb0313ae763d,d75654891902c3b820abd3545048c592,e178e8610a35f4d6c9b0934fb5e20e85,179.99
39dab0c9ea1c7c66a1a516423f50c97a,33f7e823808ce786ac284e32b07cf6e4,87283a98b24f9f1ac3a31b631073cf47,49.9
2f5112688e80d5d79344cac900d6bd0b,880f0ba5c07d5b9d97c38814323106d7,d34c07a2d817ac73f4caf8c574215fed,29.99
bc9c2fb123725ad0d99fb76888543245,cfdde87e6da2810b6f71c86ca4a6647d,9fe7f92d158e1d98ee0b32849b893677,389.99
9dbaf3879dfddfc43171aaf9a9c0a82a,a36b51ac1817af488ecb95f6e8247cfb,ea44caac707f7f1325182a538007f838,50.0
22506d7db905f102e4049dfb41b969e3,8554edc6506352628829dc43454308f9,5dee2c14e1989141e15d341d4c62d72a,91.5
e9a0ea38c9ccce5af1c178330ebdf3b3,b29bd54e3f696b788f8473826a68be4e,df892547f0d5bb0c35cf26abc8e93d8d,60.0
96cf8493c8ad7d974bfd60128baff467,e174586749a453ebfddf5afd5cecde87,10717ff440b2320081989126e858b220,138.0
ddc3af0538e1279d548f8e4f6cbcc9de,875a1e0d9fa0e8aaa253208331a4a3fe,ad0a798e7941f3a5a2fb8139cb62ad78,29.99
69c3c3c160e3c97d69fc07a52b4d98d2,9a1f57c8665b8cfe232da92bfc983b82,ba74c6b75d2ad7503175809688d5a03c,178.99
